timestamp_s,x_est,y_est,x_gt,y_gt,error_m
1771494672.941487312,-3.095682,7.494311,-3.528982,7.463047,0.434426
1771494672.941487312,-3.095682,7.494311,-3.528982,7.463047,0.434426
1771494672.966485500,-3.095682,7.494311,-3.528982,7.463047,0.434426
1771494673.016500711,-3.095682,7.494311,-3.528982,7.463047,0.434426
1771494673.066509008,-3.095698,7.493311,-3.528982,7.463047,0.434340
1771494673.066509008,-3.095698,7.493311,-3.528982,7.463047,0.434340
1771494673.116519213,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.116519213,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.141504288,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.191482306,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.241495609,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.241495609,-3.095713,7.492310,-3.528982,7.463047,0.434256
1771494673.291503191,-3.095717,7.492010,-3.528982,7.463047,0.434231
1771494673.291503191,-3.095717,7.492010,-3.528982,7.463047,0.434231
1771494673.341526747,-3.095717,7.492009,-3.528982,7.463047,0.434231
1771494673.366499662,-3.095722,7.491809,-3.528982,7.463047,0.434214
1771494673.416488886,-3.095732,7.491409,-3.528982,7.463047,0.434177
1771494673.416488886,-3.095732,7.491409,-3.528982,7.463047,0.434177
1771494673.466493368,-3.095743,7.491008,-3.528982,7.463047,0.434140
1771494673.466493368,-3.095743,7.491008,-3.528982,7.463047,0.434140
1771494673.516488552,-3.095752,7.490808,-3.528982,7.463047,0.434118
1771494673.541488886,-3.095776,7.490409,-3.528982,7.463047,0.434068
1771494673.591481447,-3.095792,7.490209,-3.528982,7.463047,0.434040
1771494673.591481447,-3.095792,7.490209,-3.528982,7.463047,0.434040
1771494673.641505003,-3.095810,7.490009,-3.528982,7.463047,0.434010
1771494673.641505003,-3.095810,7.490009,-3.528982,7.463047,0.434010
1771494673.691529274,-3.095718,7.490803,-3.528982,7.463047,0.434152
1771494673.741501093,-3.095664,7.491198,-3.528982,7.463047,0.434231
1771494673.741501093,-3.095664,7.491198,-3.528982,7.463047,0.434231
1771494673.766488075,-3.095616,7.491492,-3.528982,7.463047,0.434298
1771494673.791489840,-3.095566,7.491787,-3.528982,7.463047,0.434368
1771494673.841487646,-3.095527,7.491982,-3.528982,7.463047,0.434419
1771494673.891484737,-3.095442,7.492372,-3.528982,7.463047,0.434530
1771494673.891484737,-3.095442,7.492372,-3.528982,7.463047,0.434530
1771494673.941490889,-3.095398,7.492567,-3.528982,7.463047,0.434587
1771494673.941490889,-3.095398,7.492567,-3.528982,7.463047,0.434587
1771494673.966496468,-3.095451,7.492373,-3.528982,7.463047,0.434521
1771494674.016495943,-3.095538,7.492084,-3.528982,7.463047,0.434416
1771494674.066502094,-3.095468,7.492271,-3.528982,7.463047,0.434497
1771494674.066502094,-3.095468,7.492271,-3.528982,7.463047,0.434497
1771494674.116497517,-3.095468,7.492271,-3.528982,7.463047,0.434497
1771494674.116497517,-3.095468,7.492271,-3.528982,7.463047,0.434497
1771494674.166491747,-3.095623,7.491901,-3.528982,7.463047,0.434318
1771494674.166491747,-3.095623,7.491901,-3.528982,7.463047,0.434318
1771494674.216497421,-3.095624,7.491900,-3.528982,7.463047,0.434317
1771494674.266499043,-3.095576,7.491987,-3.528982,7.463047,0.434371
1771494674.266499043,-3.095576,7.491987,-3.528982,7.463047,0.434371
1771494674.291489124,-3.095477,7.492158,-3.528982,7.463047,0.434481
1771494674.316506624,-3.095374,7.492329,-3.528982,7.463047,0.434595
1771494674.366502285,-3.095709,7.491830,-3.528982,7.463047,0.434227
1771494674.416488171,-3.095944,7.491505,-3.528982,7.463047,0.433971
1771494674.416488171,-3.095944,7.491505,-3.528982,7.463047,0.433971
1771494674.441491127,-3.096062,7.491342,-3.528982,7.463047,0.433843
1771494674.466498137,-3.096063,7.491341,-3.528982,7.463047,0.433843
1771494674.516505718,-3.096198,7.491193,-3.528982,7.463047,0.433698
1771494674.541489363,-3.096267,7.491121,-3.528982,7.463047,0.433624
1771494674.541489363,-3.096267,7.491121,-3.528982,7.463047,0.433624
1771494674.591560125,-3.096413,7.490982,-3.528982,7.463047,0.433470
1771494674.616488218,-3.096490,7.490918,-3.528982,7.463047,0.433388
1771494674.641506195,-3.096568,7.490854,-3.528982,7.463047,0.433307
1771494674.691494226,-3.096651,7.490798,-3.528982,7.463047,0.433220
1771494674.741506338,-3.096735,7.490740,-3.528982,7.463047,0.433133
1771494674.741506338,-3.096735,7.490740,-3.528982,7.463047,0.433133
1771494674.791489601,-3.097079,7.490536,-3.528982,7.463047,0.432777
1771494674.791489601,-3.097079,7.490536,-3.528982,7.463047,0.432777
1771494674.816499233,-3.097259,7.490447,-3.528982,7.463047,0.432591
1771494674.866490602,-3.097443,7.490366,-3.528982,7.463047,0.432403
1771494674.916506529,-3.097445,7.490365,-3.528982,7.463047,0.432401
1771494674.916506529,-3.097445,7.490365,-3.528982,7.463047,0.432401
1771494674.966471672,-3.097251,7.490414,-3.528982,7.463047,0.432597
1771494674.966471672,-3.097251,7.490414,-3.528982,7.463047,0.432597
1771494675.016487598,-3.096860,7.490494,-3.528982,7.463047,0.432993
1771494675.066500902,-3.096263,7.490560,-3.528982,7.463047,0.433592
1771494675.066500902,-3.096263,7.490560,-3.528982,7.463047,0.433592
1771494675.091486216,-3.096065,7.490572,-3.528982,7.463047,0.433791
1771494675.116498709,-3.095866,7.490573,-3.528982,7.463047,0.433990
1771494675.141497135,-3.095866,7.490573,-3.528982,7.463047,0.433989
1771494675.191477776,-3.096462,7.490652,-3.528982,7.463047,0.433400
1771494675.241495609,-3.096461,7.490652,-3.528982,7.463047,0.433400
1771494675.241495609,-3.096461,7.490652,-3.528982,7.463047,0.433400
1771494675.291506290,-3.096459,7.490663,-3.528982,7.463047,0.433404
1771494675.291506290,-3.096459,7.490663,-3.528982,7.463047,0.433404
1771494675.316498756,-3.096651,7.490719,-3.528982,7.463047,0.433215
1771494675.366484165,-3.096196,7.490513,-3.528982,7.463047,0.433657
1771494675.416491985,-3.095922,7.490391,-3.528982,7.463047,0.433922
1771494675.416491985,-3.095922,7.490391,-3.528982,7.463047,0.433922
1771494675.466497183,-3.096009,7.490441,-3.528982,7.463047,0.433839
1771494675.466497183,-3.096009,7.490441,-3.528982,7.463047,0.433839
1771494675.516500473,-3.095842,7.490331,-3.528982,7.463047,0.433998
1771494675.516500473,-3.095842,7.490331,-3.528982,7.463047,0.433998
1771494675.566486359,-3.096077,7.490517,-3.528982,7.463047,0.433776
1771494675.616492033,-3.096293,7.490723,-3.528982,7.463047,0.433573
1771494675.616492033,-3.096293,7.490723,-3.528982,7.463047,0.433573
1771494675.666486502,-3.096438,7.490861,-3.528982,7.463047,0.433437
1771494675.666486502,-3.096438,7.490861,-3.528982,7.463047,0.433437
1771494675.716496944,-3.096437,7.490860,-3.528982,7.463047,0.433438
1771494675.716496944,-3.096437,7.490860,-3.528982,7.463047,0.433438
1771494675.766499758,-3.096317,7.490701,-3.528982,7.463047,0.433548
1771494675.816509962,-3.096317,7.490701,-3.528982,7.463047,0.433548
1771494675.816509962,-3.096317,7.490701,-3.528982,7.463047,0.433548
1771494675.866500378,-3.096267,7.490613,-3.528982,7.463047,0.433592
1771494675.866500378,-3.096267,7.490613,-3.528982,7.463047,0.433592
1771494675.916492939,-3.096086,7.490256,-3.528982,7.463047,0.433750
1771494675.966552496,-3.096048,7.490163,-3.528982,7.463047,0.433782
1771494675.991494417,-3.096009,7.490071,-3.528982,7.463047,0.433815
1771494675.991494417,-3.096009,7.490071,-3.528982,7.463047,0.433815
1771494676.041496515,-3.096009,7.490071,-3.528982,7.463047,0.433815
1771494676.041496515,-3.096009,7.490071,-3.528982,7.463047,0.433815
1771494676.091483116,-3.096034,7.490167,-3.528982,7.463047,0.433796
1771494676.141490221,-3.096088,7.490358,-3.528982,7.463047,0.433755
1771494676.191495895,-3.095996,7.489969,-3.528982,7.463047,0.433822
1771494676.191495895,-3.095996,7.489969,-3.528982,7.463047,0.433822
1771494676.216483355,-3.096038,7.490164,-3.528982,7.463047,0.433792
1771494676.216483355,-3.096038,7.490164,-3.528982,7.463047,0.433792
1771494676.266492128,-3.096075,7.490359,-3.528982,7.463047,0.433767
1771494676.291489124,-3.096117,7.490656,-3.528982,7.463047,0.433744
1771494676.341504574,-3.096146,7.490855,-3.528982,7.463047,0.433728
1771494676.366488934,-3.096167,7.491053,-3.528982,7.463047,0.433720
1771494676.366488934,-3.096167,7.491053,-3.528982,7.463047,0.433720
1771494676.416499615,-3.096203,7.491450,-3.528982,7.463047,0.433710
1771494676.441508532,-3.096217,7.491649,-3.528982,7.463047,0.433709
1771494676.466507673,-3.096217,7.491648,-3.528982,7.463047,0.433709
1771494676.516504765,-3.096210,7.491448,-3.528982,7.463047,0.433702
1771494676.566493988,-3.096207,7.491347,-3.528982,7.463047,0.433699
1771494676.566493988,-3.096207,7.491347,-3.528982,7.463047,0.433699
1771494676.616502523,-3.096209,7.491447,-3.528982,7.463047,0.433703
1771494676.616502523,-3.096209,7.491447,-3.528982,7.463047,0.433703
1771494676.641504049,-3.096209,7.491446,-3.528982,7.463047,0.433703
1771494676.666489124,-3.096207,7.491646,-3.528982,7.463047,0.433718
1771494676.716491938,-3.096210,7.491445,-3.528982,7.463047,0.433702
1771494676.766505003,-3.096208,7.491545,-3.528982,7.463047,0.433710
1771494676.766505003,-3.096208,7.491545,-3.528982,7.463047,0.433710
1771494676.791498184,-3.096208,7.491544,-3.528982,7.463047,0.433710
1771494676.816512108,-3.096208,7.491544,-3.528982,7.463047,0.433710
1771494676.866503477,-3.096208,7.491544,-3.528982,7.463047,0.433710
1771494676.891523838,-3.096216,7.491343,-3.528982,7.463047,0.433689
1771494676.941493511,-3.096216,7.491343,-3.528982,7.463047,0.433689
1771494676.941493511,-3.096216,7.491343,-3.528982,7.463047,0.433689
1771494676.991491079,-3.096200,7.491742,-3.528982,7.463047,0.433732
1771494676.991491079,-3.096200,7.491742,-3.528982,7.463047,0.433732
1771494677.041496038,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.091496229,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.091496229,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.116531849,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.141495466,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.191495419,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.216540813,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.216540813,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.266494751,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.291492462,-3.096209,7.491542,-3.528982,7.463047,0.433710
1771494677.341501951,-3.096276,7.490043,-3.528982,7.463047,0.433547
1771494677.366489649,-3.096323,7.488945,-3.528982,7.463047,0.433433
1771494677.366489649,-3.096323,7.488945,-3.528982,7.463047,0.433433
1771494677.416493416,-3.096441,7.486147,-3.528982,7.463047,0.433157
1771494677.416493416,-3.096441,7.486147,-3.528982,7.463047,0.433157
1771494677.466491699,-3.096611,7.481950,-3.528982,7.463047,0.432783
1771494677.516494274,-3.096841,7.476154,-3.528982,7.463047,0.432339
1771494677.566494703,-3.097140,7.468360,-3.528982,7.463047,0.431874
1771494677.566494703,-3.097140,7.468360,-3.528982,7.463047,0.431874
1771494677.591496706,-3.097301,7.464163,-3.528982,7.463047,0.431682
1771494677.616491079,-3.097481,7.459667,-3.528982,7.463047,0.431514
1771494677.641491413,-3.097659,7.455171,-3.528982,7.463047,0.431395
1771494677.691516161,-3.098069,7.445274,-3.528982,7.463047,0.431279
1771494677.741495609,-3.098501,7.434988,-3.528982,7.463047,0.431394
1771494677.741495609,-3.098501,7.434988,-3.528982,7.463047,0.431394
1771494677.791493177,-3.098941,7.424598,-3.528982,7.463047,0.431756
1771494677.791493177,-3.098941,7.424598,-3.528982,7.463047,0.431756
1771494677.816487312,-3.099162,7.419304,-3.528982,7.463047,0.432040
1771494677.866495132,-3.099579,7.408911,-3.528982,7.463047,0.432801
1771494677.866495132,-3.099579,7.408911,-3.528982,7.463047,0.432801
1771494677.916502714,-3.099963,7.398716,-3.528982,7.463047,0.433815
1771494677.916502714,-3.099963,7.398716,-3.528982,7.463047,0.433815
1771494677.966485500,-3.100314,7.388425,-3.528982,7.463047,0.435114
1771494678.016490221,-3.100652,7.377629,-3.528982,7.463047,0.436764
1771494678.066484451,-3.101016,7.365836,-3.528982,7.463047,0.438867
1771494678.066484451,-3.101016,7.365836,-3.528982,7.463047,0.438867
1771494678.116492033,-3.101464,7.351441,-3.540945,7.357529,0.439523
1771494678.116492033,-3.101464,7.351441,-3.540945,7.357529,0.439523
1771494678.166493416,-3.101970,7.335449,-3.540945,7.357529,0.439529
1771494678.166493416,-3.101970,7.335449,-3.540945,7.357529,0.439529
1771494678.191491365,-3.102235,7.326854,-3.541887,7.329649,0.439661
1771494678.241493464,-3.102806,7.308662,-3.542116,7.321771,0.439506
1771494678.291486263,-3.103435,7.289400,-3.542116,7.321771,0.439874
1771494678.291486263,-3.103435,7.289400,-3.542116,7.321771,0.439874
1771494678.341494560,-3.104102,7.269258,-3.542904,7.312106,0.440890
1771494678.341494560,-3.104102,7.269258,-3.542904,7.312106,0.440890
1771494678.391471386,-3.104798,7.248729,-3.547262,7.255903,0.442523
1771494678.441504478,-3.105472,7.228377,-3.547262,7.255903,0.442647
1771494678.441504478,-3.105472,7.228377,-3.547262,7.255903,0.442647
1771494678.466513157,-3.105797,7.218404,-3.547955,7.241925,0.442784
1771494678.491518974,-3.106117,7.208232,-3.547615,7.184095,0.442157
1771494678.516505957,-3.106439,7.198067,-3.547615,7.184095,0.441398
1771494678.566495180,-3.107047,7.177330,-3.547615,7.184095,0.440621
1771494678.616503000,-3.107645,7.156086,-3.547751,7.171637,0.440381
1771494678.616503000,-3.107645,7.156086,-3.547751,7.171637,0.440381
1771494678.666501045,-3.108240,7.134445,-3.547764,7.135842,0.439526
1771494678.666501045,-3.108240,7.134445,-3.547764,7.135842,0.439526
1771494678.716518879,-3.108871,7.110495,-3.548322,7.121714,0.439595
1771494678.716518879,-3.108871,7.110495,-3.548322,7.121714,0.439595
1771494678.766491413,-3.109486,7.085567,-3.548921,7.096149,0.439562
1771494678.816497087,-3.110099,7.059721,-3.548890,7.067693,0.438863
1771494678.816497087,-3.110099,7.059721,-3.548890,7.067693,0.438863
1771494678.866500139,-3.110711,7.032977,-3.548890,7.067693,0.439552
1771494678.866500139,-3.110711,7.032977,-3.548890,7.067693,0.439552
1771494678.916500568,-3.111357,7.005034,-3.552296,7.021311,0.441239
1771494678.966506720,-3.112001,6.976288,-3.552038,6.973550,0.440046
1771494679.016499519,-3.112642,6.947550,-3.552038,6.973550,0.440164
1771494679.016499519,-3.112642,6.947550,-3.552038,6.973550,0.440164
1771494679.041485310,-3.112969,6.932887,-3.552971,6.940307,0.440064
1771494679.041485310,-3.112969,6.932887,-3.552971,6.940307,0.440064
1771494679.091536999,-3.113577,6.903113,-3.553026,6.923358,0.439915
1771494679.141498566,-3.114176,6.872892,-3.554265,6.887549,0.440333
1771494679.191486359,-3.114789,6.842756,-3.555144,6.834691,0.440429
1771494679.191486359,-3.114789,6.842756,-3.555144,6.834691,0.440429
1771494679.241500139,-3.115402,6.812205,-3.555341,6.798787,0.440144
1771494679.241500139,-3.115402,6.812205,-3.555341,6.798787,0.440144
1771494679.266497374,-3.115705,6.796934,-3.555341,6.798787,0.439640
1771494679.316497326,-3.116319,6.765791,-3.555285,6.762014,0.438982
1771494679.316497326,-3.116319,6.765791,-3.555285,6.762014,0.438982
1771494679.366486073,-3.116892,6.734454,-3.554928,6.727210,0.438096
1771494679.366486073,-3.116892,6.734454,-3.554928,6.727210,0.438096
1771494679.416498661,-3.117431,6.703701,-3.554928,6.727210,0.438128
1771494679.466510057,-3.117947,6.673449,-3.556802,6.672257,0.438856
1771494679.466510057,-3.117947,6.673449,-3.556802,6.672257,0.438856
1771494679.491494179,-3.118215,6.658586,-3.556802,6.672257,0.438800
1771494679.516565800,-3.118453,6.643670,-3.556477,6.618831,0.438728
1771494679.566486359,-3.118930,6.615070,-3.556477,6.618831,0.437563
1771494679.616490841,-3.119367,6.587622,-3.556560,6.567735,0.437645
1771494679.616490841,-3.119367,6.587622,-3.556560,6.567735,0.437645
1771494679.666497707,-3.119781,6.561171,-3.556560,6.567735,0.436829
1771494679.666497707,-3.119781,6.561171,-3.556560,6.567735,0.436829
1771494679.691498995,-3.119981,6.548397,-3.556560,6.567735,0.437007
1771494679.741492748,-3.120362,6.523353,-3.557147,6.550535,0.437631
1771494679.791493416,-3.120708,6.499006,-3.558898,6.519198,0.438654
1771494679.791493416,-3.120708,6.499006,-3.558898,6.519198,0.438654
1771494679.841497898,-3.121032,6.475856,-3.558898,6.519198,0.440005
1771494679.841497898,-3.121032,6.475856,-3.558898,6.519198,0.440005
1771494679.891488075,-3.121311,6.453113,-3.563204,6.460766,0.441959
1771494679.891488075,-3.121311,6.453113,-3.563204,6.460766,0.441959
1771494679.941488266,-3.121569,6.430364,-3.562522,6.420612,0.441061
1771494679.991491556,-3.121777,6.409614,-3.562522,6.420612,0.440881
1771494680.041492462,-3.121960,6.390064,-3.563125,6.381063,0.441257
1771494680.041492462,-3.121960,6.390064,-3.563125,6.381063,0.441257
1771494680.066491365,-3.122047,6.380390,-3.563125,6.381063,0.441078
1771494680.066491365,-3.122047,6.380390,-3.563125,6.381063,0.441078
1771494680.116488695,-3.122223,6.361992,-3.563125,6.381063,0.441314
1771494680.166489363,-3.122332,6.344192,-3.563887,6.334622,0.441658
1771494680.216482162,-3.122428,6.327594,-3.563887,6.334622,0.441514
1771494680.216482162,-3.122428,6.327594,-3.563887,6.334622,0.441514
1771494680.241511345,-3.122472,6.319485,-3.563887,6.334622,0.441674
1771494680.241511345,-3.122472,6.319485,-3.563887,6.334622,0.441674
1771494680.291489840,-3.122533,6.304191,-3.564031,6.303004,0.441500
1771494680.316522598,-3.122557,6.296581,-3.564031,6.303004,0.441520
1771494680.341489077,-3.122575,6.289191,-3.564031,6.303004,0.441672
1771494680.391492128,-3.122596,6.275390,-3.564251,6.293201,0.442014
1771494680.441484451,-3.122617,6.262192,-3.565189,6.265117,0.442582
1771494680.441484451,-3.122617,6.262192,-3.565189,6.265117,0.442582
1771494680.491486549,-3.122630,6.249692,-3.565189,6.265117,0.442828
1771494680.491486549,-3.122630,6.249692,-3.565189,6.265117,0.442828
1771494680.541490316,-3.122633,6.237891,-3.565189,6.265117,0.443393
1771494680.591502666,-3.122633,6.226788,-3.565839,6.256526,0.444203
1771494680.591502666,-3.122633,6.226788,-3.565839,6.256526,0.444203
1771494680.616490602,-3.122632,6.221990,-3.566804,6.209406,0.444350
1771494680.641488075,-3.122629,6.217191,-3.566804,6.209406,0.444243
1771494680.666512489,-3.122626,6.212686,-3.566804,6.209406,0.444189
1771494680.716495037,-3.122617,6.203289,-3.566804,6.209406,0.444229
1771494680.766485691,-3.122591,6.193991,-3.566804,6.209406,0.444480
1771494680.766485691,-3.122591,6.193991,-3.566804,6.209406,0.444480
1771494680.816502810,-3.122562,6.184888,-3.567083,6.190507,0.444556
1771494680.816502810,-3.122562,6.184888,-3.567083,6.190507,0.444556
1771494680.866494894,-3.122536,6.175889,-3.566493,6.152667,0.444564
1771494680.866494894,-3.122536,6.175889,-3.566493,6.152667,0.444564
1771494680.916529179,-3.122514,6.167283,-3.566493,6.152667,0.444220
1771494680.916529179,-3.122514,6.167283,-3.566493,6.152667,0.444220
1771494680.966488838,-3.122496,6.159789,-3.566493,6.152667,0.444054
1771494681.016490698,-3.122479,6.152788,-3.566167,6.137760,0.443943
1771494681.016490698,-3.122479,6.152788,-3.566167,6.137760,0.443943
1771494681.066495657,-3.122461,6.146688,-3.566167,6.137760,0.443796
1771494681.066495657,-3.122461,6.146688,-3.566167,6.137760,0.443796
1771494681.116536140,-3.122452,6.142884,-3.566167,6.137760,0.443745
1771494681.141498804,-3.122448,6.141386,-3.566167,6.137760,0.443734
1771494681.191493273,-3.122442,6.138386,-3.566167,6.137760,0.443726
1771494681.241499901,-3.122437,6.135786,-3.566167,6.137760,0.443734
1771494681.241499901,-3.122437,6.135786,-3.566167,6.137760,0.443734
1771494681.266503096,-3.122437,6.135786,-3.566167,6.137760,0.443734
1771494681.266503096,-3.122437,6.135786,-3.566167,6.137760,0.443734
1771494681.316505194,-3.122434,6.133586,-3.566167,6.137760,0.443753
1771494681.366501093,-3.122430,6.131286,-3.566167,6.137760,0.443785
1771494681.416491747,-3.122423,6.128886,-3.566226,6.132485,0.443817
1771494681.416491747,-3.122423,6.128886,-3.566226,6.132485,0.443817
1771494681.441511631,-3.122420,6.127685,-3.566226,6.132485,0.443832
1771494681.466489553,-3.122416,6.126286,-3.566136,6.115569,0.443849
1771494681.491500139,-3.122413,6.124985,-3.566136,6.115569,0.443823
1771494681.541497231,-3.122406,6.122185,-3.566136,6.115569,0.443779
1771494681.591496944,-3.122398,6.119585,-3.566136,6.115569,0.443756
1771494681.591496944,-3.122398,6.119585,-3.566136,6.115569,0.443756
1771494681.616506100,-3.122398,6.119585,-3.566136,6.115569,0.443756
1771494681.641504765,-3.122398,6.119585,-3.566136,6.115569,0.443756
1771494681.666507244,-3.122398,6.119585,-3.566136,6.115569,0.443756
1771494681.716505289,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.766501188,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.766501188,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.791504622,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.816481113,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.841506004,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.891504049,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.941504240,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.941504240,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.991504669,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494681.991504669,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494682.016506910,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494682.041495085,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494682.091485262,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494682.116486311,-3.122394,6.117984,-3.566136,6.115569,0.443749
1771494682.166491508,-3.122390,6.116984,-3.566136,6.115569,0.443749
1771494682.166491508,-3.122390,6.116984,-3.566136,6.115569,0.443749
1771494682.216490269,-3.122383,6.115684,-3.566136,6.115569,0.443753
1771494682.216490269,-3.122383,6.115684,-3.566136,6.115569,0.443753
1771494682.266502857,-3.122375,6.114283,-3.566136,6.115569,0.443762
1771494682.291500568,-3.122375,6.114283,-3.566136,6.115569,0.443762
1771494682.341510773,-3.122367,6.112883,-3.566136,6.115569,0.443777
1771494682.341510773,-3.122367,6.112883,-3.566136,6.115569,0.443777
1771494682.391502619,-3.122355,6.111083,-3.566136,6.115569,0.443804
1771494682.391502619,-3.122355,6.111083,-3.566136,6.115569,0.443804
1771494682.441507339,-3.122344,6.109482,-3.566136,6.115569,0.443834
1771494682.491516113,-3.122336,6.108382,-3.566136,6.115569,0.443858
1771494682.491516113,-3.122336,6.108382,-3.566136,6.115569,0.443858
1771494682.541507483,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.541507483,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.591506004,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.641507864,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.641507864,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.666518927,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.691490650,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.716486692,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.766480923,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.816487789,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.816487789,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.866489172,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.866489172,-3.122330,6.107382,-3.566136,6.115569,0.443882
1771494682.916492462,-3.122327,6.106981,-3.566136,6.115569,0.443892
1771494682.941511154,-3.122327,6.106981,-3.566136,6.115569,0.443892
1771494682.991506577,-3.122318,6.105981,-3.566136,6.115569,0.443921
1771494682.991506577,-3.122318,6.105981,-3.566136,6.115569,0.443921
1771494683.041498184,-3.122308,6.104781,-3.566136,6.115569,0.443959
1771494683.041498184,-3.122308,6.104781,-3.566136,6.115569,0.443959
1771494683.091482639,-3.122308,6.104781,-3.566136,6.115569,0.443959
1771494683.091482639,-3.122308,6.104781,-3.566136,6.115569,0.443959
1771494683.141494274,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.191494465,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.241492987,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.241492987,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.266495943,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.266495943,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.316496372,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.341488123,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.366486073,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.416487455,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.466491461,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.466491461,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.516518593,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.516518593,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.566486120,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.566486120,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.616487503,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.666539669,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.691493273,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.691493273,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.741484642,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.741484642,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.791489840,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.791489840,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.841485739,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.891483068,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.941492796,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.941492796,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.991491079,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494683.991491079,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.016489744,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.041491985,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.091506004,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.116506577,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.166484118,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.166484118,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.216491699,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.216491699,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.266509771,-3.122302,6.104181,-3.566136,6.115569,0.443980
1771494684.291492462,-3.122302,6.104181,-3.566136,6.115569,0.443980
